image_path	label_name	juan_idx	image_num	idx_list
/home/fengcong/chu_bamboo_slips/卷二.files/1558_清華五·啻門18.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1299_清華二·繫年119.png	juan.2.1297-1302.6	2	6	1297-1302
/home/fengcong/chu_bamboo_slips/卷二.files/2183_清華七·越公41.png	juan.2.2176-2183.8	2	8	2176-2183
/home/fengcong/chu_bamboo_slips/卷二.files/533_清華一·皇門13.png	juan.2.500-567.68	2	68	500-567
/home/fengcong/chu_bamboo_slips/卷二.files/1463_清華五·湯丘08.png	juan.2.1450-1489.40	2	40	1450-1489
/home/fengcong/chu_bamboo_slips/卷二.files/686_清華五·湯丘19.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/731_清華六·管仲30.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/2296_清華二·繫年019.png	juan.2.2288-2304.17	2	17	2288-2304
/home/fengcong/chu_bamboo_slips/卷二.files/1921_清華五·湯丘04（重見213）.png	juan.2.1919-1922.4	2	4	1919-1922
/home/fengcong/chu_bamboo_slips/卷二.files/8_清華二·繫年077.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/1036_清華一·耆夜06.png	juan.2.1030-1096.67	2	67	1030-1096
/home/fengcong/chu_bamboo_slips/卷二.files/339_清華二·繫年085.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/2337_清華六·管仲25.png	juan.2.2325-2342.18	2	18	2325-2342
/home/fengcong/chu_bamboo_slips/卷二.files/2021_清華三·赤鵠01.png	juan.2.2020-2028.9	2	9	2020-2028
/home/fengcong/chu_bamboo_slips/卷二.files/1236_清華七·越公12.png	juan.2.1229-1238.10	2	10	1229-1238
/home/fengcong/chu_bamboo_slips/卷二.files/375_清華二·繫年111.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1828_清華二·繫年070.png	juan.2.1827-1828.2	2	2	1827-1828
/home/fengcong/chu_bamboo_slips/卷二.files/1618_清華七·越公17.png	juan.2.1611-1618.8	2	8	1611-1618
/home/fengcong/chu_bamboo_slips/卷二.files/878_清華五·湯丘17.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/34_清華三·赤鵠10.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/9_清華二·繫年078.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/2038_清華一·程寤09（重）.png	juan.2.2037-2063.27	2	27	2037-2063
/home/fengcong/chu_bamboo_slips/卷二.files/336_清華二·繫年078.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/253_清華二·繫年010.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/546_清華四·筮法11.png	juan.2.500-567.68	2	68	500-567
/home/fengcong/chu_bamboo_slips/卷二.files/1501_清華一·皇門08.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1697_清華二·繫年129.png	juan.2.1692-1704.13	2	13	1692-1704
/home/fengcong/chu_bamboo_slips/卷二.files/2313_清華七·越公32.png	juan.2.2309-2313.5	2	5	2309-2313
/home/fengcong/chu_bamboo_slips/卷二.files/1812_清華六·子產24.png	juan.2.1793-1826.34	2	34	1793-1826
/home/fengcong/chu_bamboo_slips/卷二.files/1833_清華五·三壽28.png	juan.2.1830-1834.5	2	5	1830-1834
/home/fengcong/chu_bamboo_slips/卷二.files/2301_清華六·孺子04（重見213）.png	juan.2.2288-2304.17	2	17	2288-2304
/home/fengcong/chu_bamboo_slips/卷二.files/988_清華五·啻門06.png	juan.2.986-992.7	2	7	986-992
/home/fengcong/chu_bamboo_slips/卷二.files/2099_清華四·筮法23.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/2268_清華二·繫年090.png	juan.2.2245-2287.43	2	43	2245-2287
/home/fengcong/chu_bamboo_slips/卷二.files/2031_清華七·趙簡子03.png	juan.2.2029-2034.6	2	6	2029-2034
/home/fengcong/chu_bamboo_slips/卷二.files/960_清華二·繫年003.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/294_清華二·繫年039.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1136_清華一·祭公01（重見1039）.png	juan.2.1136-1139.4	2	4	1136-1139
/home/fengcong/chu_bamboo_slips/卷二.files/172_清華五·封許08.png	juan.2.161-189.29	2	29	161-189
/home/fengcong/chu_bamboo_slips/卷二.files/1325_清華二·繫年035.png	juan.2.1320-1330.11	2	11	1320-1330
/home/fengcong/chu_bamboo_slips/卷二.files/1642_清華五·厚父06.png	juan.2.1621-1648.28	2	28	1621-1648
/home/fengcong/chu_bamboo_slips/卷二.files/127_清華一·金縢03.png	juan.2.125-155.31	2	31	125-155
/home/fengcong/chu_bamboo_slips/卷二.files/1690_清華二·繫年020.png	juan.2.1690-1691.2	2	2	1690-1691
/home/fengcong/chu_bamboo_slips/卷二.files/1008_清華三·說命上05.png	juan.2.1003-1029.27	2	27	1003-1029
/home/fengcong/chu_bamboo_slips/卷二.files/578_清華二·繫年122.png	juan.2.578-579.2	2	2	578-579
/home/fengcong/chu_bamboo_slips/卷二.files/415_清華六·管仲05.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/860_清華二·繫年028.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/1437_清華六·子產07.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/1596_清華七·子犯10.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/2081_清華六·管仲15.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/494_清華七·越公40.png	juan.2.472-499.28	2	28	472-499
/home/fengcong/chu_bamboo_slips/卷二.files/2142_清華三·芮良夫01（重見1221）.png	juan.2.2142-2143.2	2	2	2142-2143
/home/fengcong/chu_bamboo_slips/卷二.files/1502_清華一·皇門08.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1677_清華五·湯丘11.png	juan.2.1669-1680.12	2	12	1669-1680
/home/fengcong/chu_bamboo_slips/卷二.files/214_清華一·金縢05.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1150_清華二·繫年049.png	juan.2.1143-1167.25	2	25	1143-1167
/home/fengcong/chu_bamboo_slips/卷二.files/342_清華二·繫年086.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/823_清華一·金縢13.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/1000_清華五·封許03.png	juan.2.994-1000.7	2	7	994-1000
/home/fengcong/chu_bamboo_slips/卷二.files/1385_清華六·孺子04（重見223）.png	juan.2.1384-1385.2	2	2	1384-1385
/home/fengcong/chu_bamboo_slips/卷二.files/1638_清華四·筮法06.png	juan.2.1621-1648.28	2	28	1621-1648
/home/fengcong/chu_bamboo_slips/卷二.files/385_清華二·繫年119.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/379_清華二·繫年113.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/933_清華七·越公59.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/1743_清華六·太伯乙07.png	juan.2.1733-1746.14	2	14	1733-1746
/home/fengcong/chu_bamboo_slips/卷二.files/946_清華五·啻門18.png	juan.2.940-954.15	2	15	940-954
/home/fengcong/chu_bamboo_slips/卷二.files/1770_清華六·太伯乙07.png	juan.2.1769-1770.2	2	2	1769-1770
/home/fengcong/chu_bamboo_slips/卷二.files/982_清華五·三壽19.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/2005_清華二·繫年094.png	juan.2.1989-2016.28	2	28	1989-2016
/home/fengcong/chu_bamboo_slips/卷二.files/971_清華五·湯丘01.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/576_清華三·祝辭01.png	juan.2.575-576.2	2	2	575-576
/home/fengcong/chu_bamboo_slips/卷二.files/1277_清華二·繫年020.png	juan.2.1277-1293.17	2	17	1277-1293
/home/fengcong/chu_bamboo_slips/卷二.files/1534_清華三·赤鵠13.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1435_清華六·子產03.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/1336_清華二·繫年070.png	juan.2.1331-1348.18	2	18	1331-1348
/home/fengcong/chu_bamboo_slips/卷二.files/2058_清華七·越公56.png	juan.2.2037-2063.27	2	27	2037-2063
/home/fengcong/chu_bamboo_slips/卷二.files/1154_清華三·赤鵠15.png	juan.2.1143-1167.25	2	25	1143-1167
/home/fengcong/chu_bamboo_slips/卷二.files/1504_清華一·皇門11.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/157_清華三·琴舞15.png	juan.2.156-159.4	2	4	156-159
/home/fengcong/chu_bamboo_slips/卷二.files/1395_清華一·金縢13.png	juan.2.1391-1409.19	2	19	1391-1409
/home/fengcong/chu_bamboo_slips/卷二.files/1503_清華一·皇門09.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/897_清華五·命訓01.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/961_清華二·繫年003.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/2193_清華一·程寤07.png	juan.2.2193-2244.52	2	52	2193-2244
/home/fengcong/chu_bamboo_slips/卷二.files/742_清華六·太伯甲10.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/1345_清華二·繫年106.png	juan.2.1331-1348.18	2	18	1331-1348
/home/fengcong/chu_bamboo_slips/卷二.files/854_清華一·祭公03.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/1419_清華五·湯丘10.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/1301_清華六·管仲03.png	juan.2.1297-1302.6	2	6	1297-1302
/home/fengcong/chu_bamboo_slips/卷二.files/779_清華六·子產13.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/1774_清華一·皇門06.png	juan.2.1771-1792.22	2	22	1771-1792
/home/fengcong/chu_bamboo_slips/卷二.files/1181_清華六·子儀01（重見312）.png	juan.2.1181.1	2	1	1181
/home/fengcong/chu_bamboo_slips/卷二.files/1223_清華六·管仲20.png	juan.2.1218-1223.6	2	6	1218-1223
/home/fengcong/chu_bamboo_slips/卷二.files/1253_清華一·楚居10.png	juan.2.1251-1273.23	2	23	1251-1273
/home/fengcong/chu_bamboo_slips/卷二.files/2029_清華三·芮良夫23.png	juan.2.2029-2034.6	2	6	2029-2034
/home/fengcong/chu_bamboo_slips/卷二.files/348_清華二·繫年090.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1813_清華五·命訓05（重）.png	juan.2.1793-1826.34	2	34	1793-1826
/home/fengcong/chu_bamboo_slips/卷二.files/1352_清華五·湯丘04（重見219）.png	juan.2.1350-1355.6	2	6	1350-1355
/home/fengcong/chu_bamboo_slips/卷二.files/1203_清華五·厚父03.png	juan.2.1202-1205.4	2	4	1202-1205
/home/fengcong/chu_bamboo_slips/卷二.files/212_清華一·金縢02.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/2330_清華三·芮良夫09.png	juan.2.2325-2342.18	2	18	2325-2342
/home/fengcong/chu_bamboo_slips/卷二.files/1310_清華四·筮法41.png	juan.2.1304-1318.15	2	15	1304-1318
/home/fengcong/chu_bamboo_slips/卷二.files/37_清華三·赤鵠11.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/120_清華六·子產26.png	juan.2.117-124.8	2	8	117-124
/home/fengcong/chu_bamboo_slips/卷二.files/464_清華七·越公11.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1640_清華四·筮法10.png	juan.2.1621-1648.28	2	28	1621-1648
/home/fengcong/chu_bamboo_slips/卷二.files/1261_清華二·繫年031.png	juan.2.1251-1273.23	2	23	1251-1273
/home/fengcong/chu_bamboo_slips/卷二.files/952_清華五·三壽28.png	juan.2.940-954.15	2	15	940-954
/home/fengcong/chu_bamboo_slips/卷二.files/653_清華二·繫年095.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/373_清華二·繫年110.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/972_清華五·湯丘03.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/2075_清華五·湯丘10.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/2125_清華七·越公28.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/2045_清華二·繫年090.png	juan.2.2037-2063.27	2	27	2037-2063
/home/fengcong/chu_bamboo_slips/卷二.files/1145_清華二·繫年008.png	juan.2.1143-1167.25	2	25	1143-1167
/home/fengcong/chu_bamboo_slips/卷二.files/1313_清華五·厚父01.png	juan.2.1304-1318.15	2	15	1304-1318
/home/fengcong/chu_bamboo_slips/卷二.files/1107_清華一·楚居14.png	juan.2.1106-1107.2	2	2	1106-1107
/home/fengcong/chu_bamboo_slips/卷二.files/1131_清華二·繫年026.png	juan.2.1127-1135.9	2	9	1127-1135
/home/fengcong/chu_bamboo_slips/卷二.files/2042_清華一·金縢08.png	juan.2.2037-2063.27	2	27	2037-2063
/home/fengcong/chu_bamboo_slips/卷二.files/1217_清華四·筮法02.png	juan.2.1217.1	2	1	1217
/home/fengcong/chu_bamboo_slips/卷二.files/1996_清華一·楚居13.png	juan.2.1989-2016.28	2	28	1989-2016
/home/fengcong/chu_bamboo_slips/卷二.files/1701_清華七·子犯07.png	juan.2.1692-1704.13	2	13	1692-1704
/home/fengcong/chu_bamboo_slips/卷二.files/1398_清華二·繫年088.png	juan.2.1391-1409.19	2	19	1391-1409
/home/fengcong/chu_bamboo_slips/卷二.files/1639_清華四·筮法07.png	juan.2.1621-1648.28	2	28	1621-1648
/home/fengcong/chu_bamboo_slips/卷二.files/1681_清華二·繫年128.png	juan.2.1681-1683.3	2	3	1681-1683
/home/fengcong/chu_bamboo_slips/卷二.files/306_清華二·繫年051.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1738_清華一·楚居16.png	juan.2.1733-1746.14	2	14	1733-1746
/home/fengcong/chu_bamboo_slips/卷二.files/970_清華五·命訓14.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/1079_清華二·繫年125.png	juan.2.1030-1096.67	2	67	1030-1096
/home/fengcong/chu_bamboo_slips/卷二.files/701_清華六·孺子11.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/1846_清華五·命訓05.png	juan.2.1846-1847.2	2	2	1846-1847
/home/fengcong/chu_bamboo_slips/卷二.files/521_清華三·說命下08.png	juan.2.500-567.68	2	68	500-567
/home/fengcong/chu_bamboo_slips/卷二.files/781_清華六·子產19.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/78_清華五·啻門05.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/1025_清華四·筮法38.png	juan.2.1003-1029.27	2	27	1003-1029
/home/fengcong/chu_bamboo_slips/卷二.files/645_清華二·繫年031.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/2293_清華二·繫年018.png	juan.2.2288-2304.17	2	17	2288-2304
/home/fengcong/chu_bamboo_slips/卷二.files/1284_清華六·管仲03.png	juan.2.1277-1293.17	2	17	1277-1293
/home/fengcong/chu_bamboo_slips/卷二.files/1119_清華三·芮良夫18.png	juan.2.1112-1123.12	2	12	1112-1123
/home/fengcong/chu_bamboo_slips/卷二.files/740_清華六·太伯甲09.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/2097_清華四·筮法19.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/1543_清華五·湯丘08.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/369_清華二·繫年108.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/803_清華七·越公21.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/1614_清華六·太伯乙04.png	juan.2.1611-1618.8	2	8	1611-1618
/home/fengcong/chu_bamboo_slips/卷二.files/2241_清華六·子產25.png	juan.2.2193-2244.52	2	52	2193-2244
/home/fengcong/chu_bamboo_slips/卷二.files/1164_清華七·越公13.png	juan.2.1143-1167.25	2	25	1143-1167
/home/fengcong/chu_bamboo_slips/卷二.files/274_清華二·繫年033.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/411_清華六·孺子01.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/630_清華五·三壽19.png	juan.2.621-637.17	2	17	621-637
/home/fengcong/chu_bamboo_slips/卷二.files/1051_清華一·祭公04.png	juan.2.1030-1096.67	2	67	1030-1096
/home/fengcong/chu_bamboo_slips/卷二.files/1721_清華六·子產13（重見220）.png	juan.2.1721.1	2	1	1721
/home/fengcong/chu_bamboo_slips/卷二.files/1532_清華三·赤鵠09.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1650_清華三·良臣03.png	juan.2.1649-1651.3	2	3	1649-1651
/home/fengcong/chu_bamboo_slips/卷二.files/1616_清華六·子儀05.png	juan.2.1611-1618.8	2	8	1611-1618
/home/fengcong/chu_bamboo_slips/卷二.files/1530_清華三·赤鵠06.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1415_清華五·命訓11.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/2179_清華二·繫年051.png	juan.2.2176-2183.8	2	8	2176-2183
/home/fengcong/chu_bamboo_slips/卷二.files/1615_清華六·子儀03.png	juan.2.1611-1618.8	2	8	1611-1618
/home/fengcong/chu_bamboo_slips/卷二.files/1420_清華五·湯丘16.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/879_清華五·湯丘19.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/2071_清華二·繫年046.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/1797_清華四·筮法51.png	juan.2.1793-1826.34	2	34	1793-1826
/home/fengcong/chu_bamboo_slips/卷二.files/256_清華二·繫年010.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/2000_清華三·琴舞16.png	juan.2.1989-2016.28	2	28	1989-2016
/home/fengcong/chu_bamboo_slips/卷二.files/1188_清華七·越公16.png	juan.2.1188-1193.6	2	6	1188-1193
/home/fengcong/chu_bamboo_slips/卷二.files/1959_清華七·越公44.png	juan.2.1957-1959.3	2	3	1957-1959
/home/fengcong/chu_bamboo_slips/卷二.files/672_清華三·良臣04.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/1586_清華四·筮法46.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/588_清華一·程寤02.png	juan.2.586-608.23	2	23	586-608
/home/fengcong/chu_bamboo_slips/卷二.files/1249_清華七·越公63.png	juan.2.1242-1250.9	2	9	1242-1250
/home/fengcong/chu_bamboo_slips/卷二.files/1491_清華五·命訓08.png	juan.2.1490-1491.2	2	2	1490-1491
/home/fengcong/chu_bamboo_slips/卷二.files/839_清華二·繫年111.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/271_清華二·繫年032.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1855_清華五·啻門16.png	juan.2.1848-1857.10	2	10	1848-1857
/home/fengcong/chu_bamboo_slips/卷二.files/1777_清華三·說命下02.png	juan.2.1771-1792.22	2	22	1771-1792
/home/fengcong/chu_bamboo_slips/卷二.files/1920_清華一·金縢05.png	juan.2.1919-1922.4	2	4	1919-1922
/home/fengcong/chu_bamboo_slips/卷二.files/1754_清華二·繫年092.png	juan.2.1748-1756.9	2	9	1748-1756
/home/fengcong/chu_bamboo_slips/卷二.files/461_清華七·趙簡子07.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/2032_清華七·趙簡子04.png	juan.2.2029-2034.6	2	6	2029-2034
/home/fengcong/chu_bamboo_slips/卷二.files/1707_清華四·筮法40（重見220）.png	juan.2.1707.1	2	1	1707
/home/fengcong/chu_bamboo_slips/卷二.files/465_清華七·越公15.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/1163_清華七·趙簡子03.png	juan.2.1143-1167.25	2	25	1143-1167
/home/fengcong/chu_bamboo_slips/卷二.files/1794_清華二·繫年066.png	juan.2.1793-1826.34	2	34	1793-1826
/home/fengcong/chu_bamboo_slips/卷二.files/266_清華二·繫年021（重）.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/2289_清華二·繫年021.png	juan.2.2288-2304.17	2	17	2288-2304
/home/fengcong/chu_bamboo_slips/卷二.files/2286_清華二·繫年134.png	juan.2.2245-2287.43	2	43	2245-2287
/home/fengcong/chu_bamboo_slips/卷二.files/1434_清華六·子儀06.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/1851_清華五·啻門12.png	juan.2.1848-1857.10	2	10	1848-1857
/home/fengcong/chu_bamboo_slips/卷二.files/1362_清華三·芮良夫05（重）.png	juan.2.1362.1	2	1	1362
/home/fengcong/chu_bamboo_slips/卷二.files/264_清華二·繫年020.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/633_清華五·三壽22.png	juan.2.621-637.17	2	17	621-637
/home/fengcong/chu_bamboo_slips/卷二.files/1375_清華四·筮法30（重見554）.png	juan.2.1375.1	2	1	1375
/home/fengcong/chu_bamboo_slips/卷二.files/1676_清華四·筮法40.png	juan.2.1669-1680.12	2	12	1669-1680
/home/fengcong/chu_bamboo_slips/卷二.files/2285_清華二·繫年134.png	juan.2.2245-2287.43	2	43	2245-2287
/home/fengcong/chu_bamboo_slips/卷二.files/1670_清華一·金縢12.png	juan.2.1669-1680.12	2	12	1669-1680
/home/fengcong/chu_bamboo_slips/卷二.files/529_清華二·繫年129.png	juan.2.500-567.68	2	68	500-567
/home/fengcong/chu_bamboo_slips/卷二.files/661_清華二·繫年137.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/2152_清華六·子產14（重見219）.png	juan.2.2152.1	2	1	2152
/home/fengcong/chu_bamboo_slips/卷二.files/2187_清華五·厚父02.png	juan.2.2185-2187.3	2	3	2185-2187
/home/fengcong/chu_bamboo_slips/卷二.files/699_清華六·孺子10.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/289_清華二·繫年038.png	juan.2.197-471.275	2	275	197-471
/home/fengcong/chu_bamboo_slips/卷二.files/783_清華七·子犯02.png	juan.2.638-807.170	2	170	638-807
/home/fengcong/chu_bamboo_slips/卷二.files/1456_清華五·命訓01.png	juan.2.1450-1489.40	2	40	1450-1489
/home/fengcong/chu_bamboo_slips/卷二.files/72_清華五·湯丘18.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/38_清華三·赤鵠14.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/856_清華一·祭公10.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/1506_清華一·皇門11.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/1382_清華二·繫年069.png	juan.2.1382.1	2	1	1382
/home/fengcong/chu_bamboo_slips/卷二.files/1941_清華二·繫年037.png	juan.2.1938-1947.10	2	10	1938-1947
/home/fengcong/chu_bamboo_slips/卷二.files/838_清華二·繫年105.png	juan.2.808-939.132	2	132	808-939
/home/fengcong/chu_bamboo_slips/卷二.files/101_清華二·繫年111.png	juan.2.101-105.5	2	5	101-105
/home/fengcong/chu_bamboo_slips/卷二.files/2216_清華五·命訓08.png	juan.2.2193-2244.52	2	52	2193-2244
/home/fengcong/chu_bamboo_slips/卷二.files/1421_清華五·啻門13.png	juan.2.1410-1449.40	2	40	1410-1449
/home/fengcong/chu_bamboo_slips/卷二.files/1113_清華一·耆夜08.png	juan.2.1112-1123.12	2	12	1112-1123
/home/fengcong/chu_bamboo_slips/卷二.files/1397_清華二·繫年072.png	juan.2.1391-1409.19	2	19	1391-1409
/home/fengcong/chu_bamboo_slips/卷二.files/147_清華三·赤鵠10.png	juan.2.125-155.31	2	31	125-155
/home/fengcong/chu_bamboo_slips/卷二.files/570_清華二·繫年034.png	juan.2.569-571.3	2	3	569-571
/home/fengcong/chu_bamboo_slips/卷二.files/1221_清華五·湯丘07.png	juan.2.1218-1223.6	2	6	1218-1223
/home/fengcong/chu_bamboo_slips/卷二.files/40_清華五·命訓01.png	juan.2.1-98.98	2	98	1-98
/home/fengcong/chu_bamboo_slips/卷二.files/1525_清華三·說命上06.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/2352_清華六·子儀02.png	juan.2.2351-2352.2	2	2	2351-2352
/home/fengcong/chu_bamboo_slips/卷二.files/977_清華六·子儀06.png	juan.2.955-985.31	2	31	955-985
/home/fengcong/chu_bamboo_slips/卷二.files/1539_清華五·命訓11.png	juan.2.1493-1609.117	2	117	1493-1609
/home/fengcong/chu_bamboo_slips/卷二.files/2148_清華五·厚父12.png	juan.2.2148.1	2	1	2148
/home/fengcong/chu_bamboo_slips/卷二.files/2064_清華一·保訓06.png	juan.2.2064-2126.63	2	63	2064-2126
/home/fengcong/chu_bamboo_slips/卷二.files/1929_清華六·子儀05（重見704）.png	juan.2.1929-1931.3	2	3	1929-1931
/home/fengcong/chu_bamboo_slips/卷二.files/178_清華六·孺子16.png	juan.2.161-189.29	2	29	161-189
/home/fengcong/chu_bamboo_slips/卷二.files/1317_清華七·越公03.png	juan.2.1304-1318.15	2	15	1304-1318
/home/fengcong/chu_bamboo_slips/卷二.files/1205_清華七·越公23.png	juan.2.1202-1205.4	2	4	1202-1205
/home/fengcong/chu_bamboo_slips/卷二.files/104_清華二·繫年116.png	juan.2.101-105.5	2	5	101-105
